Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
238,10,5000,0.9,75,37000,17,0.8,1.5,0.8,-1.3068292836,-0.670690202,2.664325527,1.7346236029
239,18,5000,0.9,75,37000,17,0.8,1.5,0.8,-2.0523354097,-1.577247357,5.6904676919,2.5961748817
240,26,5000,0.9,75,37000,17,0.8,1.5,0.8,-2.9404299761,-2.4875369369,9.2775930674,3.4506712837
241,0,5000,1.1,25,30000,17,0.8,1.5,0.8,0.0429364623,0.028773563,0.0429364623,0.028773563
242,10,5000,1.1,25,30000,17,0.8,1.5,0.8,-1.3163154077,-0.6250411696,3.1363267462,1.6677074963
243,18,5000,1.1,25,30000,17,0.8,1.5,0.8,-2.247552072,-1.5067259973,5.5362512813,2.6400214716
244,26,5000,1.1,25,30000,17,0.8,1.5,0.8,-3.0569097557,-2.411161835,8.5797764877,3.5874846765
245,0,5000,1.1,25,37000,17,0.8,1.5,0.8,0.042990169,0.0288137376,0.042990169,0.0288137376
246,10,5000,1.1,25,37000,17,0.8,1.5,0.8,-1.4031283097,-0.6268545562,2.9209602846,1.6996120669
247,18,5000,1.1,25,37000,17,0.8,1.5,0.8,-2.2465135257,-1.5114048347,5.5408987534,2.6431883008
248,26,5000,1.1,25,37000,17,0.8,1.5,0.8,-3.0583932725,-2.4113301894,8.5894367012,3.5989811967
249,0,5000,1.1,75,30000,17,0.8,1.5,0.8,0.0402494616,0.0268151434,0.0402494616,0.0268151434
250,10,5000,1.1,75,30000,17,0.8,1.5,0.8,-1.3571799487,-0.6426898465,2.9801628838,1.6055783822
251,18,5000,1.1,75,30000,17,0.8,1.5,0.8,-2.0486867909,-1.5348815734,5.7717431055,2.532685328
252,26,5000,1.1,75,30000,17,0.8,1.5,0.8,-2.906826259,-2.4329651756,9.2096040313,3.4527583914
253,0,5000,1.1,75,37000,17,0.8,1.5,0.8,0.0403102633,0.0268607291,0.0403102633,0.0268607291
254,10,5000,1.1,75,37000,17,0.8,1.5,0.8,-1.3682242447,-0.6432408585,2.9628907614,1.5912685262
255,18,5000,1.1,75,37000,17,0.8,1.5,0.8,-2.0409736132,-1.5345864983,5.7999791005,2.5341448467
256,26,5000,1.1,75,37000,17,0.8,1.5,0.8,-2.8939039614,-2.4335998632,9.2614726063,3.4515661811
257,0,2000,0.9,25,30000,17,0.8,1.5,1.2,0.1006571106,0.0697460007,0.1006571106,0.0697460007
258,10,2000,0.9,25,30000,17,0.8,1.5,1.2,-0.6160384307,-0.2434858193,0.8898388341,0.748357196
259,18,2000,0.9,25,30000,17,0.8,1.5,1.2,-1.2037186436,-0.6080349338,1.7686060766,1.0959493537
260,26,2000,0.9,25,30000,17,0.8,1.5,1.2,-1.5849597795,-0.959190896,2.6995269344,1.471943217
261,0,2000,0.9,25,37000,17,0.8,1.5,1.2,0.1006898648,0.0697901361,0.1006898648,0.0697901361
262,10,2000,0.9,25,37000,17,0.8,1.5,1.2,-0.6195451977,-0.2418907823,0.8887012291,0.7515879784
263,18,2000,0.9,25,37000,17,0.8,1.5,1.2,-1.205997626,-0.6069061231,1.7683979258,1.0990161601
264,26,2000,0.9,25,37000,17,0.8,1.5,1.2,-1.5841020805,-0.9597682805,2.7014307816,1.474447793
265,0,2000,0.9,75,30000,17,0.8,1.5,1.2,0.1062617734,0.0741705156,0.1062617734,0.0741705156
266,10,2000,0.9,75,30000,17,0.8,1.5,1.2,-0.5773316159,-0.2551791362,1.0977372165,0.645250133
267,18,2000,0.9,75,30000,17,0.8,1.5,1.2,-1.2148455084,-0.61516094,1.7923045733,1.0075912131
268,26,2000,0.9,75,30000,17,0.8,1.5,1.2,-1.5152666548,-0.960921009,2.6749101812,1.3861959331
269,0,2000,0.9,75,37000,17,0.8,1.5,1.2,0.1063032094,0.0742174651,0.1063032094,0.0742174651
270,10,2000,0.9,75,37000,17,0.8,1.5,1.2,-0.5832175436,-0.2551104408,1.0807235002,0.6457348588
271,18,2000,0.9,75,37000,17,0.8,1.5,1.2,-1.2190882777,-0.6152470155,1.7784033718,1.0089122629
272,26,2000,0.9,75,37000,17,0.8,1.5,1.2,-1.5158942506,-0.961043128,2.6687836735,1.3881289964
273,0,2000,1.1,25,30000,17,0.8,1.5,1.2,0.0619808335,0.0402411134,0.0619808335,0.0402411134
274,10,2000,1.1,25,30000,17,0.8,1.5,1.2,-0.7457180618,-0.2313963387,1.1585155462,0.807879347
275,18,2000,1.1,25,30000,17,0.8,1.5,1.2,-1.2811216181,-0.5957439769,1.8507822689,1.1431723272
276,26,2000,1.1,25,30000,17,0.8,1.5,1.2,-1.6655134906,-0.957446307,2.7093307386,1.500539947
277,0,2000,1.1,25,37000,17,0.8,1.5,1.2,0.062503717,0.0406050282,0.062503717,0.0406050282
278,10,2000,1.1,25,37000,17,0.8,1.5,1.2,-0.728815611,-0.23546735,1.1731758193,0.7944835412
279,18,2000,1.1,25,37000,17,0.8,1.5,1.2,-1.2898470781,-0.6215332426,1.8752163502,1.1311492705
280,26,2000,1.1,25,37000,17,0.8,1.5,1.2,-1.6542725862,-0.9607231805,2.7014413272,1.4958372731
281,0,2000,1.1,75,30000,17,0.8,1.5,1.2,0.0474964574,0.0300680051,0.0474964574,0.0300680051
282,10,2000,1.1,75,30000,17,0.8,1.5,1.2,-0.8475919922,-0.2744111007,0.5778711439,0.677598011
283,18,2000,1.1,75,30000,17,0.8,1.5,1.2,-1.4208298547,-0.630091194,1.3607511256,1.0384912671
284,26,2000,1.1,75,30000,17,0.8,1.5,1.2,-1.6474291376,-0.9662747995,2.2824206228,1.4134495195
285,0,2000,1.1,75,37000,17,0.8,1.5,1.2,0.0475715343,0.0301224389,0.0475715343,0.0301224389
286,10,2000,1.1,75,37000,17,0.8,1.5,1.2,-0.8673172738,-0.2736346412,0.5466836548,0.686943208
287,18,2000,1.1,75,37000,17,0.8,1.5,1.2,-1.4895391613,-0.6311401305,1.3161536904,1.045827826
288,26,2000,1.1,75,37000,17,0.8,1.5,1.2,-1.6534159616,-0.9631217265,2.2795880315,1.4232669102
289,0,5000,0.9,25,30000,17,0.8,1.5,1.2,0.1006571106,0.0697460007,0.1006571106,0.0697460007
290,10,5000,0.9,25,30000,17,0.8,1.5,1.2,-1.3852648661,-0.7112403667,2.6993717847,1.6353390146
291,18,5000,0.9,25,30000,17,0.8,1.5,1.2,-2.225340759,-1.5478980974,5.4737578845,2.616586412
292,26,5000,0.9,25,30000,17,0.8,1.5,1.2,-2.9185498969,-2.3962871641,8.6516481862,3.6489350039
293,0,5000,0.9,25,37000,17,0.8,1.5,1.2,0.1006898648,0.0697901361,0.1006898648,0.0697901361
294,10,5000,0.9,25,37000,17,0.8,1.5,1.2,-1.3815745928,-0.7106994413,2.7109017988,1.638250242
295,18,5000,0.9,25,37000,17,0.8,1.5,1.2,-2.2214329978,-1.5472959881,5.4847154714,2.619646799
296,26,5000,0.9,25,37000,17,0.8,1.5,1.2,-2.9289628443,-2.3959329293,8.654350272,3.651369325
297,0,5000,0.9,75,30000,17,0.8,1.5,1.2,0.1062617734,0.0741705156,0.1062617734,0.0741705156
298,10,5000,0.9,75,30000,17,0.8,1.5,1.2,-1.4002731029,-0.7148719906,2.5404097258,1.6092770871
299,18,5000,0.9,75,30000,17,0.8,1.5,1.2,-2.0573795346,-1.5484247706,5.5079696615,2.5894930204
300,26,5000,0.9,75,30000,17,0.8,1.5,1.2,-2.8777199823,-2.3898516807,9.1502862432,3.5650525852
301,0,5000,0.9,75,37000,17,0.8,1.5,1.2,0.1063032094,0.0742174651,0.1063032094,0.0742174651
302,10,5000,0.9,75,37000,17,0.8,1.5,1.2,-1.3224252462,-0.6955024808,2.6791504855,1.7244131004
303,18,5000,0.9,75,37000,17,0.8,1.5,1.2,-2.0365080183,-1.5378998558,5.5342855577,2.6679390147
304,26,5000,0.9,75,37000,17,0.8,1.5,1.2,-2.8774847705,-2.3832341177,9.1261287806,3.6158919037
305,0,5000,1.1,25,30000,17,0.8,1.5,1.2,0.0619808335,0.0402411134,0.0619808335,0.0402411134
306,10,5000,1.1,25,30000,17,0.8,1.5,1.2,-1.4142789372,-0.6709236621,3.0071980952,1.6271721334
307,18,5000,1.1,25,30000,17,0.8,1.5,1.2,-2.2623525252,-1.5099741763,5.3978334092,2.6628735315
308,26,5000,1.1,25,30000,17,0.8,1.5,1.2,-3.1052560271,-2.3510180552,8.3573330944,3.681659234
309,0,5000,1.1,25,37000,17,0.8,1.5,1.2,0.062503717,0.0406050282,0.062503717,0.0406050282
310,10,5000,1.1,25,37000,17,0.8,1.5,1.2,-1.4877401939,-0.6645218529,2.8008164519,1.6650533572
311,18,5000,1.1,25,37000,17,0.8,1.5,1.2,-2.2666226562,-1.5079857785,5.432452259,2.666611333
312,26,5000,1.1,25,37000,17,0.8,1.5,1.2,-3.1065369556,-2.3516461335,8.3751186462,3.6905123558
313,0,5000,1.1,75,30000,17,0.8,1.5,1.2,0.0474964574,0.0300680051,0.0474964574,0.0300680051
314,10,5000,1.1,75,30000,17,0.8,1.5,1.2,-1.2701248232,-0.6564944247,2.6610964544,1.7218385619
315,18,5000,1.1,75,30000,17,0.8,1.5,1.2,-2.0759472854,-1.5000950517,5.277781099,2.6693029886
316,26,5000,1.1,75,30000,17,0.8,1.5,1.2,-2.8664531096,-2.3407764093,8.8686349936,3.6348244004
317,0,5000,1.1,75,37000,17,0.8,1.5,1.2,0.0475715343,0.0301224389,0.0475715343,0.0301224389
318,10,5000,1.1,75,37000,17,0.8,1.5,1.2,-1.3622321557,-0.6635821156,2.473420304,1.6986172442
319,18,5000,1.1,75,37000,17,0.8,1.5,1.2,-2.0907329047,-1.5056503213,5.3100653976,2.6402163962
320,26,5000,1.1,75,37000,17,0.8,1.5,1.2,-2.8510496912,-2.340982757,8.9368905826,3.6265227429
321,0,2000,0.9,25,30000,17,0.8,1.5,1.6,0.1137199613,0.0776946505,0.1137199613,0.0776946505
322,10,2000,0.9,25,30000,17,0.8,1.5,1.6,-0.5150553074,-0.2576820462,1.1253160568,0.6715804651
323,18,2000,0.9,25,30000,17,0.8,1.5,1.6,-1.1779230496,-0.6268958704,1.8497202817,1.0510998396
324,26,2000,0.9,25,30000,17,0.8,1.5,1.6,-1.6245626624,-0.9777286778,2.7108266611,1.4533881329
325,0,2000,0.9,25,37000,17,0.8,1.5,1.6,0.1136112314,0.077562269,0.1136112314,0.077562269
326,10,2000,0.9,25,37000,17,0.8,1.5,1.6,-0.5142355672,-0.2574149942,1.1274879879,0.6724193919
327,18,2000,0.9,25,37000,17,0.8,1.5,1.6,-1.1771177198,-0.6267610384,1.8528615667,1.0522664788
328,26,2000,0.9,25,37000,17,0.8,1.5,1.6,-1.6238063741,-0.9777651372,2.7153840114,1.4549721218
329,0,2000,0.9,75,30000,17,0.8,1.5,1.6,0.0881106554,0.0599068502,0.0881106554,0.0599068502
330,10,2000,0.9,75,30000,17,0.8,1.5,1.6,-0.7912005875,-0.2316941163,1.2499928923,0.8331002943
331,18,2000,0.9,75,30000,17,0.8,1.5,1.6,-1.3164392212,-0.6106297446,1.8784986318,1.1789568215
332,26,2000,0.9,75,30000,17,0.8,1.5,1.6,-1.6010722373,-0.9528236671,2.7042935921,1.5477993194
333,0,2000,0.9,75,37000,17,0.8,1.5,1.6,0.0897509853,0.0611090688,0.0897509853,0.0611090688
334,10,2000,0.9,75,37000,17,0.8,1.5,1.6,-0.8887666336,-0.2424011796,1.1641910355,0.7665562504
335,18,2000,0.9,75,37000,17,0.8,1.5,1.6,-1.3527957331,-0.6192478699,1.8406820799,1.1271577373
336,26,2000,0.9,75,37000,17,0.8,1.5,1.6,-1.6155791025,-0.954155186,2.7085526916,1.5104985576
337,0,2000,1.1,25,30000,17,0.8,1.5,1.6,0.0740944681,0.0476389359,0.0740944681,0.0476389359
338,10,2000,1.1,25,30000,17,0.8,1.5,1.6,-0.7765408275,-0.2301749209,1.2365820173,0.768276559
339,18,2000,1.1,25,30000,17,0.8,1.5,1.6,-1.3423536956,-0.6282603816,1.918035333,1.1246096164
340,26,2000,1.1,25,30000,17,0.8,1.5,1.6,-1.7365429976,-0.9828442175,2.734324872,1.50429411
341,0,2000,1.1,25,37000,17,0.8,1.5,1.6,0.0744722807,0.0478736318,0.0744722807,0.0478736318
342,10,2000,1.1,25,37000,17,0.8,1.5,1.6,-0.7605263652,-0.2766684263,0.9846621145,0.7070833837
343,18,2000,1.1,25,37000,17,0.8,1.5,1.6,-1.3398115908,-0.6593687651,1.7393983035,1.0740555133
344,26,2000,1.1,25,37000,17,0.8,1.5,1.6,-1.725131213,-0.9903739113,2.5724653736,1.4671294762
345,0,2000,1.1,75,30000,17,0.8,1.5,1.6,0.054715992,0.0339368953,0.054715992,0.0339368956
346,10,2000,1.1,75,30000,17,0.8,1.5,1.6,-0.9104917041,-0.2725013126,0.6536689837,0.7157566106
347,18,2000,1.1,75,30000,17,0.8,1.5,1.6,-1.3619644031,-0.6472473756,1.3407962899,1.0748708086
348,26,2000,1.1,75,30000,17,0.8,1.5,1.6,-1.7377307164,-0.992927382,2.213885387,1.4533107628
349,0,2000,1.1,75,37000,17,0.8,1.5,1.6,0.0548086918,0.0340032742,0.0548086918,0.0340032742
350,10,2000,1.1,75,37000,17,0.8,1.5,1.6,-0.9062466617,-0.2717349421,0.6642649232,0.719705754
351,18,2000,1.1,75,37000,17,0.8,1.5,1.6,-1.3639133136,-0.6459716406,1.3478414626,1.0792067135
352,26,2000,1.1,75,37000,17,0.8,1.5,1.6,-1.7373327442,-0.9945514286,2.2231485979,1.4573061857
353,0,5000,0.9,25,30000,17,0.8,1.5,1.6,0.1137199613,0.0776946505,0.1137199613,0.0776946505
354,10,5000,0.9,25,30000,17,0.8,1.5,1.6,-1.3451923294,-0.7363970059,2.8362099124,1.6141381881
355,18,5000,0.9,25,30000,17,0.8,1.5,1.6,-2.2582807631,-1.5644282124,5.3619274733,2.6654590399
356,26,5000,0.9,25,30000,17,0.8,1.5,1.6,-3.0496817385,-2.3844463394,8.4229020344,3.7441796606
357,0,5000,0.9,25,37000,17,0.8,1.5,1.6,0.1136112314,0.077562269,0.1136112314,0.077562269
358,10,5000,0.9,25,37000,17,0.8,1.5,1.6,-1.346590672,-0.7366770197,2.8340492274,1.6154808231
359,18,5000,0.9,25,37000,17,0.8,1.5,1.6,-2.254691826,-1.5639095264,5.3751677918,2.6682861485
360,26,5000,0.9,25,37000,17,0.8,1.5,1.6,-3.0549185215,-2.384306354,8.4313944619,3.7459492528
361,0,5000,0.9,75,30000,17,0.8,1.5,1.6,0.0881106554,0.0599068502,0.0881106554,0.0599068502
362,10,5000,0.9,75,30000,17,0.8,1.5,1.6,-1.4295631338,-0.7492310227,2.8779543328,1.527583191
363,18,5000,0.9,75,30000,17,0.8,1.5,1.6,-2.0525905356,-1.5567011383,5.6814168425,2.5990791198
364,26,5000,0.9,75,30000,17,0.8,1.5,1.6,-2.8277287354,-2.3593651177,9.1637557908,3.671478187
365,0,5000,0.9,75,37000,17,0.8,1.5,1.6,0.0897509853,0.0611090688,0.0897509853,0.0611090688
366,10,5000,0.9,75,37000,17,0.8,1.5,1.6,-1.3958363188,-0.7420028453,2.9113815645,1.5704484075
367,18,5000,0.9,75,37000,17,0.8,1.5,1.6,-2.0451366968,-1.5551051623,5.6783085554,2.6091162893
368,26,5000,0.9,75,37000,17,0.8,1.5,1.6,-2.8166455278,-2.3575920321,9.193601717,3.677741798
369,0,5000,1.1,25,30000,17,0.8,1.5,1.6,0.0740944681,0.0476389359,0.0740944681,0.0476389359
370,10,5000,1.1,25,30000,17,0.8,1.5,1.6,-1.4395485906,-0.7047411407,2.8947779673,1.6459418403
371,18,5000,1.1,25,30000,17,0.8,1.5,1.6,-2.2952550811,-1.5363355166,5.3860825607,2.6987922469
372,26,5000,1.1,25,30000,17,0.8,1.5,1.6,-3.1534167775,-2.3502292456,8.2403595826,3.7823269713
373,0,5000,1.1,25,37000,17,0.8,1.5,1.6,0.0744722807,0.0478736318,0.0744722807,0.0478736318
374,10,5000,1.1,25,37000,17,0.8,1.5,1.6,-1.3350861832,-0.6859892678,2.7968911883,1.6964857643
375,18,5000,1.1,25,37000,17,0.8,1.5,1.6,-2.2990261562,-1.535351647,5.263288442,2.689961122
376,26,5000,1.1,25,37000,17,0.8,1.5,1.6,-3.1618760993,-2.3524816715,8.1724979946,3.7721161219
377,0,5000,1.1,75,30000,17,0.8,1.5,1.6,0.054715992,0.0339368953,0.054715992,0.0339368953
378,10,5000,1.1,75,30000,17,0.8,1.5,1.6,-1.4144064344,-0.7042427922,2.9326976841,1.5878791783
379,18,5000,1.1,75,30000,17,0.8,1.5,1.6,-2.1138861942,-1.5266034473,5.5643475768,2.6307214112
380,26,5000,1.1,75,30000,17,0.8,1.5,1.6,-2.830653003,-2.3228767857,8.8910746648,3.7142487227
381,0,5000,1.1,75,37000,17,0.8,1.5,1.6,0.0548086918,0.0340032742,0.0548086918,0.0340032742
382,10,5000,1.1,75,37000,17,0.8,1.5,1.6,-1.4411079225,-0.7085463687,2.8581578445,1.5843566844
383,18,5000,1.1,75,37000,17,0.8,1.5,1.6,-2.1161901082,-1.5268925146,5.559068694,2.624541263
384,26,5000,1.1,75,37000,17,0.8,1.5,1.6,-2.8200913184,-2.3218341866,8.9292156367,3.7137591029
385,0,2000,0.9,25,30000,17,0.8,2,0.8,0.0813381407,0.0616156579,0.0813381407,0.0616156579
386,10,2000,0.9,25,30000,17,0.8,2,0.8,-0.5849367971,-0.2221309324,0.9928357671,0.8204220342
387,18,2000,0.9,25,30000,17,0.8,2,0.8,-1.2571628685,-0.6082812441,1.7786642466,1.1858058003
388,26,2000,0.9,25,30000,17,0.8,2,0.8,-1.6909757319,-1.0063848885,2.7064295217,1.5504990656
389,0,2000,0.9,25,37000,17,0.8,2,0.8,0.0814055754,0.0616704854,0.0814055754,0.0616704854
390,10,2000,0.9,25,37000,17,0.8,2,0.8,-0.5850717616,-0.221872681,0.9933614005,0.8213417413
391,18,2000,0.9,25,37000,17,0.8,2,0.8,-1.2571781653,-0.6081389772,1.7798544875,1.1869335105
392,26,2000,0.9,25,37000,17,0.8,2,0.8,-1.6906571153,-1.0065161393,2.7088472873,1.5517020438
393,0,2000,0.9,75,30000,17,0.8,2,0.8,0.0760162195,0.0573995529,0.0760162195,0.0573995529
394,10,2000,0.9,75,30000,17,0.8,2,0.8,-0.785033007,-0.2127453355,0.4805417079,0.875809174
395,18,2000,0.9,75,30000,17,0.8,2,0.8,-1.4537200708,-0.5909139839,1.2630767195,1.2345422748
396,26,2000,0.9,75,30000,17,0.8,2,0.8,-1.665672256,-0.9967759971,2.267939621,1.5800566702
397,0,2000,0.9,75,37000,17,0.8,2,0.8,0.0760950568,0.0574637962,0.0760950568,0.0574637962
398,10,2000,0.9,75,37000,17,0.8,2,0.8,-0.8233275624,-0.2086192054,0.4629264914,0.868439083
399,18,2000,0.9,75,37000,17,0.8,2,0.8,-1.4791363126,-0.589148576,1.2513787008,1.2286525982
400,26,2000,0.9,75,37000,17,0.8,2,0.8,-1.6723703022,-0.994710517,2.2709541575,1.5748938421
401,0,2000,1.1,25,30000,17,0.8,2,0.8,0.0486319332,0.0329504358,0.0486319332,0.0329504358
402,10,2000,1.1,25,30000,17,0.8,2,0.8,-0.7052861815,-0.2303017903,1.1239217801,0.7502627548
403,18,2000,1.1,25,30000,17,0.8,2,0.8,-1.3404053951,-0.6220803673,1.8704084225,1.1294725976
404,26,2000,1.1,25,30000,17,0.8,2,0.8,-1.7656840503,-1.0117788406,2.7043215587,1.5117736518
405,0,2000,1.1,25,37000,17,0.8,2,0.8,0.0486827234,0.032991464,0.0486827234,0.032991464
406,10,2000,1.1,25,37000,17,0.8,2,0.8,-0.7120039749,-0.2298687926,1.1155680316,0.7480807586
407,18,2000,1.1,25,37000,17,0.8,2,0.8,-1.3434029811,-0.6219171149,1.8664432048,1.1283657848
408,26,2000,1.1,25,37000,17,0.8,2,0.8,-1.7667980829,-1.0116810799,2.7038704501,1.5112842026
409,0,2000,1.1,75,30000,17,0.8,2,0.8,0.0452629883,0.0302865025,0.0452629883,0.0302865025
410,10,2000,1.1,75,30000,17,0.8,2,0.8,-0.8550792844,-0.2104586413,0.7152857291,0.8362150349
411,18,2000,1.1,75,30000,17,0.8,2,0.8,-1.4463760106,-0.6022173395,1.489298747,1.1977616999
412,26,2000,1.1,75,30000,17,0.8,2,0.8,-1.7660474072,-0.9898326613,2.3535188334,1.5574230505
413,0,2000,1.1,75,37000,17,0.8,2,0.8,0.0453267857,0.0303381168,0.0453267857,0.0303381168
414,10,2000,1.1,75,37000,17,0.8,2,0.8,-0.8324521705,-0.2104806561,0.7146061948,0.8604522238
415,18,2000,1.1,75,37000,17,0.8,2,0.8,-1.4969407031,-0.5900552082,1.4678070068,1.221401251
416,26,2000,1.1,75,37000,17,0.8,2,0.8,-1.7610605515,-0.9948012867,2.3581923984,1.5731996422
417,0,5000,0.9,25,30000,17,0.8,2,0.8,0.0813381407,0.0616156579,0.0813381407,0.0616156579
418,10,5000,0.9,25,30000,17,0.8,2,0.8,-1.3717657512,-0.7058547214,2.9593824889,1.7116620685
419,18,5000,0.9,25,30000,17,0.8,2,0.8,-2.3829630962,-1.6734437765,5.493032269,2.6749162629
420,26,5000,0.9,25,30000,17,0.8,2,0.8,-3.4412613729,-2.6514493735,8.4537624306,3.6179332089
421,0,5000,0.9,25,37000,17,0.8,2,0.8,0.0814055754,0.0616704854,0.0814055754,0.0616704854
422,10,5000,0.9,25,37000,17,0.8,2,0.8,-1.3712029389,-0.7056175406,2.9629156812,1.7132433643
423,18,5000,0.9,25,37000,17,0.8,2,0.8,-2.3808892734,-1.6733504983,5.4994912918,2.6765660877
424,26,5000,0.9,25,37000,17,0.8,2,0.8,-3.4377464383,-2.6519767998,8.464788006,3.6187210783
425,0,5000,0.9,75,30000,17,0.8,2,0.8,0.0760162195,0.0573995529,0.0760162195,0.0573995529
426,10,5000,0.9,75,30000,17,0.8,2,0.8,-1.2868802995,-0.7365507974,2.991737914,1.5934683376
427,18,5000,0.9,75,30000,17,0.8,2,0.8,-2.1890857737,-1.7135968515,5.6668462913,2.5308181735
428,26,5000,0.9,75,30000,17,0.8,2,0.8,-3.0990439952,-2.7091270916,9.2166177299,3.4256114697
429,0,5000,0.9,75,37000,17,0.8,2,0.8,0.0760950568,0.0574637962,0.0760950568,0.0574637962
430,10,5000,0.9,75,37000,17,0.8,2,0.8,-1.2831037653,-0.7365375923,3.0019403231,1.5947735013
431,18,5000,0.9,75,37000,17,0.8,2,0.8,-2.1849037368,-1.7134193231,5.6804746015,2.5331807402
432,26,5000,0.9,75,37000,17,0.8,2,0.8,-3.0912895396,-2.709734346,9.2435559437,3.426437739
433,0,5000,1.1,25,30000,17,0.8,2,0.8,0.0486319332,0.0329504358,0.0486319332,0.0329504358
434,10,5000,1.1,25,30000,17,0.8,2,0.8,-1.5715724706,-0.6444819975,2.9593723701,1.7925730856
435,18,5000,1.1,25,30000,17,0.8,2,0.8,-2.4253595517,-1.6150203277,5.5074467164,2.7365462908
436,26,5000,1.1,25,30000,17,0.8,2,0.8,-3.4262623416,-2.5862722293,8.4076733426,3.6984127752
437,0,5000,1.1,25,37000,17,0.8,2,0.8,0.0486827234,0.032991464,0.0486827234,0.032991464
438,10,5000,1.1,25,37000,17,0.8,2,0.8,-1.5707316184,-0.6441775074,2.9647710022,1.7934866576
439,18,5000,1.1,25,37000,17,0.8,2,0.8,-2.4238083044,-1.6148334352,5.5116729407,2.7388038057
440,26,5000,1.1,25,37000,17,0.8,2,0.8,-3.4223254221,-2.5864585442,8.4178621302,3.7000809048
441,0,5000,1.1,75,30000,17,0.8,2,0.8,0.0452629883,0.0302865025,0.0452629883,0.0302865025
442,10,5000,1.1,75,30000,17,0.8,2,0.8,-1.4108928037,-0.5915177264,3.1232433723,1.9714131164
443,18,5000,1.1,75,30000,17,0.8,2,0.8,-2.2279540964,-1.6157329192,5.5515262675,2.7815802418
444,26,5000,1.1,75,30000,17,0.8,2,0.8,-3.0816933501,-2.6231343545,8.9793731618,3.5992558795
445,0,5000,1.1,75,37000,17,0.8,2,0.8,0.0453267857,0.0303381168,0.0453267857,0.0303381168
446,10,5000,1.1,75,37000,17,0.8,2,0.8,-1.4094666683,-0.5902632504,3.1338000435,1.9751431832
447,18,5000,1.1,75,37000,17,0.8,2,0.8,-2.2266622526,-1.6132079155,5.5631298586,2.7881095347
448,26,5000,1.1,75,37000,17,0.8,2,0.8,-3.0740637267,-2.6239212797,9.0046354946,3.6002843805
449,0,2000,0.9,25,30000,17,0.8,2,1.2,0.0933927216,0.0685070952,0.0933927216,0.0685070952
450,10,2000,0.9,25,30000,17,0.8,2,1.2,-0.6087873231,-0.2428305837,0.9775329828,0.7949597121
451,18,2000,0.9,25,30000,17,0.8,2,1.2,-1.2763604906,-0.6318849507,1.7492405524,1.1755078285
452,26,2000,0.9,25,30000,17,0.8,2,1.2,-1.7254790406,-1.0287005653,2.646931683,1.5631832523
453,0,2000,0.9,25,37000,17,0.8,2,1.2,0.0934747527,0.0685722294,0.0934747527,0.0685722294
454,10,2000,0.9,25,37000,17,0.8,2,1.2,-0.611125688,-0.242874029,0.9774795155,0.7925267792
455,18,2000,0.9,25,37000,17,0.8,2,1.2,-1.2777916632,-0.6319472322,1.7503399599,1.174249001
456,26,2000,0.9,25,37000,17,0.8,2,1.2,-1.7256163762,-1.0288994897,2.6496152626,1.5627264631
457,0,2000,0.9,75,30000,17,0.8,2,1.2,0.1027280055,0.0762764318,0.1027280055,0.0762764318
458,10,2000,0.9,75,30000,17,0.8,2,1.2,-0.7104594767,-0.2437143138,0.5391753145,0.8579951334
459,18,2000,0.9,75,30000,17,0.8,2,1.2,-1.3582019534,-0.6281500581,1.302908616,1.2314561353
460,26,2000,0.9,75,30000,17,0.8,2,1.2,-1.7326144074,-1.022776759,2.2517190935,1.5988736111
461,0,2000,0.9,75,37000,17,0.8,2,1.2,0.1030258117,0.0764740811,0.1030258117,0.0764740811
462,10,2000,0.9,75,37000,17,0.8,2,1.2,-0.6848648364,-0.243604467,0.5776754123,0.8648059526
463,18,2000,0.9,75,37000,17,0.8,2,1.2,-1.34098734,-0.6274849818,1.3309647503,1.2389225344
464,26,2000,0.9,75,37000,17,0.8,2,1.2,-1.7268708452,-1.0227113034,2.2706097032,1.6058407173
465,0,2000,1.1,25,30000,17,0.8,2,1.2,0.0581169855,0.037895623,0.0581169855,0.037895623
466,10,2000,1.1,25,30000,17,0.8,2,1.2,-0.6725799668,-0.251138495,1.216985627,0.7236261151
467,18,2000,1.1,25,30000,17,0.8,2,1.2,-1.3200131249,-0.6545352573,1.9184219535,1.1144319524
468,26,2000,1.1,25,30000,17,0.8,2,1.2,-1.8018960257,-1.0442056978,2.6885872593,1.516481235
469,0,2000,1.1,25,37000,17,0.8,2,1.2,0.0581789795,0.0379445163,0.0581789795,0.0379445163
470,10,2000,1.1,25,37000,17,0.8,2,1.2,-0.674216714,-0.2507935632,1.2129127634,0.7258422831
471,18,2000,1.1,25,37000,17,0.8,2,1.2,-1.3207622146,-0.6543757663,1.9164228455,1.1166356153
472,26,2000,1.1,25,37000,17,0.8,2,1.2,-1.801967346,-1.0446888517,2.6889057982,1.518577119
473,0,2000,1.1,75,30000,17,0.8,2,1.2,0.0542174263,0.0348888611,0.0542174263,0.0348888611
474,10,2000,1.1,75,30000,17,0.8,2,1.2,-0.7209215571,-0.2653601597,1.0893823594,0.7349482973
475,18,2000,1.1,75,30000,17,0.8,2,1.2,-1.3939917666,-0.6468945977,1.7727887732,1.1175971724
476,26,2000,1.1,75,30000,17,0.8,2,1.2,-1.7905538645,-1.0425250891,2.5411273482,1.4994966632
